ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA02/2017/0594/F,23-Jun-2017,,26-Jun-2017,Strategic Planning Division,N13000012,Department for Infrastructure LPA,NORTH ANTRIM,Full,Major,Civic,Rural: Countryside, ,Wind farm,"Construction of a wind farm comprising 7 no. wind turbines (tip height not exceeding 125 metres), an electrical substation/control building, construction of internal access tracks and new access upgrade out onto the Kilnacolpagh Road and new access out onto Lough Road, temporary construction compound, formation of passing bays on Lisles Hill Road, Kilnacolpagh Road and Lough Road, junction improvements at A8/A36 roundabout junction, A8 Millbrook roundabout, Road bend on the A36 near Larne, motorway off slip at Broughshane (A42) junction 11, and Raceview Road, Lisles Hill Road, Lough Road and Kilnacolpagh Road and all associated ancillary works.",Lands 560 metres east of 87 Carnalbanagh Road to 770 metres north west of 43 Carnalbanagh Road   including access out onto Kilnacolpagh and Lough Road   in the townlands of Carnalbanagh Kilnacolpagh and Buckna 9.5 kilometres east of Broughshane,"325,624","408,362",Pending, ,,,,,,1,12 months and over
LA07/2017/0978/F,26-Jun-2017,,26-Jun-2017,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Demolition of side and rear extensions, new rear and side extensions and new rear dormer (Amended Site Address)",50 Bryansford Village  Ballyhafry  Bryansford  Newcastle  BT33 0PT,"334,756","333,075",Approved,Approved,14-Apr-2023,Q1,,,288.4,, 
LA07/2017/0983/LBC,26-Jun-2017,,26-Jul-2017,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Listed Building Consents,Local,Other,Rural: Settlement, , ,"Demolition of side and rear extensions, new rear and side extensions and new rear dormer (Amended Site Address)",50 Bryansford Village  Ballyhafry  Bryansford  Newcastle  BT33 0PT,"334,757","333,077",Approved,Approved,14-Apr-2023,Q1,,,284.4,, 
LA11/2017/0637/F,28-Jun-2017,,28-Jun-2017,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Other,Rural: Countryside, , ,Permission is sought to vary Conditions 2 (Boundary treatment) & 7 and 8 (Visibility Splays) in relation to application J/2011/0424/F (approved anaerobic digester) (plans re: visibility splays received).,110m North of 53 Dunnalong Road Bready Co Tyrone  BT82 0DW,"236,664","409,932",Pending, ,,,,,,1,12 months and over
LA09/2017/1011/F,06-Jul-2017,,28-Jul-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Mixed Use,Rural: Countryside, , ,"Conversion and new build to create 5 self catering units at Waterwall Bar, Portglenone",187 Mayogall Road Clady Portglenone,"294,918","403,018",Pending, ,,,,,,1,12 months and over
LA02/2017/0670/F,27-Jul-2017,,27-Jul-2017,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Agricultural,Rural: Countryside, , ,"Proposed new poultry unit for up to 32,000 free range layers.  New concrete apron, meal bins and associated landscaping.",Land approx. 334m N E of 80 Duneoin Road  Glarryford,"303,680","410,570",Pending, ,,,,,,1,12 months and over
LA01/2017/1028/F,31-Jul-2017,,07-Aug-2017,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,"Proposed housing development - Comprising of 28 No. Dwellings, a mixture of detached and semi-detached dwellings, (27 No. Dwellings at two storey, 1 No. Dwelling single storey) with detached domestic garages (Scheme includes 5 No. Social dwellings) (Amended description)",Lands to the west and south west of no. 249 Clooney Road  Greysteel,"257,429","421,052",Pending, ,,,,,,1,12 months and over
LA08/2017/1128/F,11-Aug-2017,,11-Aug-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Civic,Urban, , ,"Change of use of existing yard to form an extension of the existing yard space to facilitate the existing recycling plant and construction of storage bays, tyre bailing unit, including new additional waste codes, 16 01 03 end-of-life tyres; 17 06 05* construction materials containing asbestos; 20 01 35* discarded electrical and electronic equipment other than those mentioned in 20 01 21 and 20 01 23 containing hazardous components ( 6 ); 20 01 36 discarded electrical and electronic equipment other than those mentioned in 20 01 21, 20 01 23 and 20 01 35; & provision of a 3m high earth mound along the western and northern boundaries . (Amended description)",Adjacent to unit NO 1   Brownstown Business Centre   Brownstown Road   Portadown   BT62 4EA.,"300,038","353,452",Approved,Approved,20-Feb-2024,Q4,,,324.4,, 
LA04/2017/1991/F,15-Aug-2017,,20-Sep-2017,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Major,Mixed Use,Urban, , ,Construction of a new 5 storey office development for science and I.T. based business and associated car parking and public realm works.,Land adjacent to  Concourse Buildings  Queens Road  Belfast  BT3 9DT.,"335,898","376,176",Pending, ,,,,,,1,12 months and over
LA08/2017/1218/F,31-Aug-2017,,31-Aug-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Agricultural,Rural: Countryside, , ,Erection of free range poultry shed for 16000 hens and associated site works,45 metres north east of 41 Foyarr Road   Foyarr   Killylea,"278,220","346,394",Refused,Refused,25-Aug-2023,Q2,,,297.4,, 
LA01/2017/1162/F,08-Sep-2017,,08-Sep-2017,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Major,Agricultural,Rural: Countryside, , ,"Erection of two new broiler units for up to 37,000 birds per unit, extension to existing concrete apron, new meal silos, drainage, associated landscaping and retention of site works.",Lands 220m North West of 81 Glenbuck Road  Dunloy.,"300,742","415,593",Pending, ,,,,,,1,12 months and over
LA05/2017/1009/F,28-Sep-2017,,03-Oct-2017,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Major,Civic,Urban, , ,"Full application for a park including pathways, boardwalks, car park, play area, art features, mounding, gates, outdoor gym equipment and planting",Duncan's Glen  open space north of Duncan Park between Stockdam Road- BT28 3SD; Magheralave Road- BT28 3BE; Duncan's Road- BT28 3PL and Derriaghy Road- BT28 3SQ,"326,029","366,450",Pending, ,,,,,,1,12 months and over
LA09/2017/1349/F,29-Sep-2017,,29-Sep-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Agricultural,Rural: Countryside, , ,Animal isolation and farm machinery storage shed (amended plans),Approx 120M South East Of 37 Rocktown Lane Knockloughrim,"290,189","397,172",Approved,Approved,03-May-2023,Q1,,,277.6,, 
LA09/2017/1367/F,05-Oct-2017,,05-Oct-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Change of Use,Rural: Countryside, , ,Proposed conversation to existing grade B1 listed dwelling into 2 dwelling units and conversion of existing outbuildings into 3 dwellings units including site works at Lisnamorrow House,Lisnamorrow House 45 Carraloan Road Lisnamorrow Magheragfelt,"292,602","388,062",Pending, ,,,,,,1,12 months and over
LA09/2017/1405/F,06-Oct-2017,,06-Oct-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Change of Use,Rural: Countryside, , ,Part use of Port A Cabin for office use (retrospective),40M South East Of 35 Moss Road Ballymaguigan,"295,258","388,855",Pending, ,,,,,,1,12 months and over
LA08/2017/1381/LBC,12-Oct-2017,,12-Oct-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Listed Building Consents,Local,Other,Rural: Countryside, , ,Proposed conversion of outbuildings into 3No. residential units with provision of ancillary parking and garden areas. Alteration to vehicular access and boundary wall.,Adjacent to and east of 25 Drumaran Road  GIlford.,"308,841","347,321",Pending, ,,,,,,1,12 months and over
LA08/2017/1385/F,12-Oct-2017,,12-Oct-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Change of Use,Rural: Countryside, , ,"Proposed conversion of outbuildings into 3 no residential units with provision of ancillary parking and garden areas, alteration to vehicular access and boundary wall",Adjacent to and east of 25 Drumaran Road  Gilford,"308,841","347,321",Pending, ,,,,,,1,12 months and over
LA08/2017/1413/LBC,18-Oct-2017,,18-Oct-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Listed Building Consents,Local,Other,Rural: Countryside, , ,Proposed alterations to and refurbishment of dwelling.,25 Drumaran Road  Gilford  BT63 6DB,"308,830","347,312",Pending, ,,,,,,1,12 months and over
LA08/2017/1414/F,18-Oct-2017,,18-Oct-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed alterations to and refurbishment of dwelling,25 Drumaran Road  Gilford,"308,830","347,309",Pending, ,,,,,,1,12 months and over
LA01/2017/1423/F,19-Oct-2017,,01-Nov-2017,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Agricultural,Rural: Countryside, , ,Retention of farm shed with alterations to reduce scale and amend design,6 Largy Road  Limavady,"267,386","418,546",Pending, ,,,,,,1,12 months and over
LA11/2017/0993/F,19-Oct-2017,,25-Oct-2017,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,"Proposed 2 No free range poultry houses (layers) max 16,000 birds  in each house with 4 no meal bins and litter shed",Approx 110m north west of 354 Lisnaragh Road Plumbridge BT79 8AP,"247,979","394,255",Pending, ,,,,,,1,12 months and over
LA07/2017/1625/F,23-Oct-2017,,24-Oct-2017,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"Self-catering accommodation for the tourism industry comprising 6 self-catering units, open space and car parking (amended description)",Adjacent to 77 Leestone Road   Kilkeel   BT34 4NW,"332,998","314,545",Approved,Approved,15-Jun-2023,Q1,,,280.0,, 
LA09/2017/1463/LBC,23-Oct-2017,,23-Oct-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Listed Building Consents,Local,Other,Rural: Countryside, , ,Proposed conversion to existing grade B1 listed dwelling into 2 dwelling units and conversion of existing outbuildings into 3 dwelling units including site works,Lisnamarrow House 45 Carraloan Road Lisnamarrow Magherafelt,"292,601","388,062",Pending, ,,,,,,1,12 months and over
LA10/2017/1162/F,02-Nov-2017,,02-Nov-2017,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,"Erection of free range poultry house with 2no. feed bins, washing collection tank, standby generator building, litter storage shed and associated siteworks. (To contain 16000 free range egg laying hens)",80m north of 5 Inver Road  Shannock Green  Magheraveely  Newtownbutler,"249,744","329,117",Pending, ,,,,,,1,12 months and over
LA11/2017/1016/F,06-Nov-2017,,06-Nov-2017,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,"Additional Info./Amended Plans Received: Proposed pig house (to house 1926 pigs), slurry store (above ground),new access lane, hardcore yard and associated site works(amended description & amended plans)",Approx 200m NE of 10 Drumlegagh Church Road  Newtownstewart,"233,724","381,878",Pending, ,,,,,,1,12 months and over
LA09/2017/1588/F,10-Nov-2017,,15-Nov-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Industrial,Rural: Countryside, , ,"Erection of storage units within curtilage of existing storage units, office, dwelling house, agricultural storage and animal housing, with retention of existing access and splays",84 Magherafelt Road Moneymore,"286,878","385,659",Pending, ,,,,,,1,12 months and over
LA07/2017/1761/F,16-Nov-2017,,16-Nov-2017,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Other,Rural: Countryside, , ,"Variation of condition 3, Planning approval R/2011/0281/F, from 'The materials to be accepted/processed on site shall be restricted to those originating from the associated farm holding only', to read 'To accept feedstock from additional third party farms'.",80m SE of 64 Killough Road  Downpatrick,"349,852","342,256",Pending, ,,,,,,1,12 months and over
LA10/2017/1249/F,27-Nov-2017,,27-Nov-2017,Strategic Planning Division,N13000012,Department for Infrastructure LPA,WEST TYRONE,Full,Regional,Industrial,Rural: Countryside, , ,"Underground valuable minerals mining and exploration, surface level development including processing plant and other associated development and ancillary works, Greencastle, County Tyrone. Please see application form P1, sheet 1 for full project description. (Revised description and amendments to the planning application, receipt of Further Environmental Information (FEI), other information and updates to the Waste Management Plan (WMP), supporting documents and provision of new and amended drawings).",Lands NW Of Greencastle E Of Rouskey N Of Crockanboy Rd W Of Mullydoo Road N And S Of Camcosy Rd Including Lands 165m W Of No. 45 Camcosy Road To The Junction Of Camcosy Rd And Crockanboy Rd And Lands 47m To The SE Of 73 Crockanboy Rd,"257,770","385,426",Pending, ,,,,,,1,12 months and over
LA08/2017/1706/F,06-Dec-2017,,06-Dec-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Major,Civic,Urban, , ,"Demolition of former industrial premises. Erection of new Church, with associated facilities including creches, kids rooms, multi-purpose halls, meeting rooms and offices, car parking and associated site works. (additional information received)",Former Wades Factory Premises  Watson Street  Portadown.,"301,419","354,312",Pending, ,,,,,,1,12 months and over
LA09/2017/1785/O,19-Dec-2017,,19-Dec-2017,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage (infill Site),Approx 20M South West Of 61 Ballygrooby Road Moneymore,"290,091","383,091",Pending, ,,,,,,1,12 months and over
LA08/2017/1734/F,20-Dec-2017,,20-Dec-2017,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",SOUTH DOWN,Full,Local,Civic,Rural: Countryside, , ,Retrospective application for the construction of hardcore access track to approved wind turbine.,Land at Knockiveagh Hill (Approximately 370m North of 15 Iveagh Road  Katesbridge)  Rathfriland  BT32 5QZ,"318,173","337,870",Pending, ,,,,,,1,12 months and over
LA06/2018/0003/F,02-Jan-2018,,09-Jan-2018,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,New single urban dwellings, ,"Proposed retention of dwelling (approved under planning application No W/2014/0177/F) including alterations to fenestration of the dwelling as approved, retention of extended patio/ terrace area, retaining wall, changes in ground levels and associated ground works and landscaping",27 Station Road  Cultra  Holywood  BT18 0BP,"342,572","381,097",Pending, ,,,,,,1,12 months and over
LA06/2018/0058/F,17-Jan-2018,,26-Jan-2018,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Civic,Urban, , ,Proposed access road to serve 24 No. dwellings (amended description),Approx 40M South of 16 Braeside  Belfast Road  Newtownards  BT23 4GA,"347,388","374,569",Pending, ,,,,,,1,12 months and over
LA06/2018/0059/O,17-Jan-2018,,06-Feb-2018,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Outline,Local,Residential,Urban,Urban housing developments, ,"Proposed housing development - 16 no. detached dwellings, 4no. semi-detached & 4no. apartments. Access to be via Braeside, utilising the existing access onto the Belfast Road (Drainage Assessment received)",Land adjacent to eastern boundary of L E Pritchitt & Co  46 Belfast Road  Newtownards  BT23 4GA,"347,408","374,458",Pending, ,,,,,,1,12 months and over
